Instance,Income
117369,209375.53
117370,250835.6
117371,50919.844
117372,53738.32
117373,114680.69
117374,90248.35
117375,28273.54
117376,43903.81
117377,114250.914
117378,58120.547
117379,154113.78
117380,272793.62
117381,237373.25
117382,8938.842
117383,180319.75
117384,193286.9
117385,36480.16
117386,211822.56
117387,102104.49
117388,28857.184
117389,35743.008
117390,226874.03
117391,46481.586
117392,332160.56
117393,245745.95
117394,61079.61
117395,100660.1
117396,184531.47
117397,161619.6
117398,90291.18
117399,12651.501
117400,159013.83
117401,92470.375
117402,130247.95
117403,264333.56
117404,34089.93
117405,79097.234
117406,299359.0
117407,108219.24
117408,113795.695
117409,60812.094
117410,28130.541
117411,50614.16
117412,190090.12
117413,170888.31
117414,217869.16
117415,467478.88
117416,122528.48
117417,196246.62
117418,37387.984
117419,47363.867
117420,56198.297
117421,65575.08
117422,120627.91
117423,236883.98
117424,80422.27
117425,43174.15
117426,34926.03
117427,92202.03
117428,19310.785
117429,3716.6362
117430,210065.22
117431,88292.63
117432,29151.254
117433,26775.75
117434,31069.95
117435,32828.28
117436,212740.4
117437,74299.18
117438,31320.27
117439,263010.03
117440,61706.445
117441,64816.805
117442,18864.9
117443,35893.242
117444,19564.512
117445,47624.273
117446,22914.773
117447,441668.0
117448,28377.941
117449,18131.324
117450,67974.02
117451,158165.5
117452,94241.336
117453,46169.23
117454,72977.78
117455,611832.25
117456,121153.32
117457,95637.59
117458,6276.87
117459,118344.79
117460,140324.75
117461,32568.203
117462,95996.48
117463,13229.45
117464,34773.547
117465,29822.793
117466,24964.402
117467,59975.477
117468,34514.484
117469,7884.1523
117470,23882.127
117471,71249.125
117472,21899.309
117473,21821.61
117474,28972.145
117475,133637.55
117476,30595.598
117477,103624.38
117478,122120.54
117479,102280.26
117480,40616.7
117481,177801.16
117482,29984.242
117483,87994.83
117484,80767.23
117485,61255.406
117486,36452.145
117487,31979.596
117488,24487.932
117489,116428.9
117490,431938.62
117491,81920.64
117492,329366.8
117493,328632.5
117494,68363.25
117495,9308.573
117496,47719.547
117497,20010.672
117498,31701.504
117499,25751.004
117500,38226.605
117501,70266.29
117502,18898.691
117503,48763.28
117504,26776.676
117505,76428.32
117506,59523.145
117507,86455.055
117508,12142.657
117509,105911.15
117510,64899.09
117511,43098.414
117512,22321.852
117513,20491.92
117514,55459.68
117515,60760.86
117516,64601.82
117517,17529.645
117518,16047.01
117519,13297.443
117520,56674.293
117521,85877.29
117522,48146.344
117523,141431.72
117524,69421.61
117525,6197.3013
117526,13234.488
117527,26098.06
117528,13062.912
117529,115175.12
117530,68257.08
117531,15737.361
117532,38439.586
117533,111880.49
117534,26041.734
117535,24171.16
117536,66273.47
117537,31117.764
117538,12165.924
117539,25928.416
117540,24654.45
117541,31339.793
117542,144673.38
117543,93276.23
117544,10187.578
117545,403379.75
117546,525953.0
117547,42253.42
117548,46931.07
117549,251012.4
117550,46624.35
117551,11016.211
117552,225173.12
117553,9747.992
117554,159512.39
117555,184564.81
117556,40708.406
117557,33041.53
117558,12167.273
117559,344430.78
117560,325953.94
117561,38558.55
117562,24903.7
117563,56893.715
117564,45554.28
117565,12842.883
117566,272901.47
117567,45345.22
117568,86495.945
117569,101127.03
117570,889977.7
117571,66033.39
117572,82837.85
117573,35334.945
117574,28331.81
117575,191604.16
117576,91691.76
117577,85153.15
117578,14550.639
117579,6008.406
117580,89410.73
117581,86519.04
117582,108419.086
117583,94533.28
117584,209984.38
117585,58732.156
117586,44712.195
117587,388151.3
117588,443753.8
117589,27989.129
117590,12694.856
117591,368399.56
117592,369741.44
117593,53877.04
117594,7345.235
117595,30973.906
117596,148446.02
117597,270621.62
117598,189160.84
117599,23772.209
117600,27016.139
117601,45779.867
117602,45032.527
117603,45788.5
117604,132759.5
117605,16357.195
117606,32281.734
117607,19684.521
117608,26467.336
117609,21502.121
117610,290835.3
117611,19815.996
117612,229573.6
117613,24437.508
117614,53868.83
117615,26993.465
117616,51592.07
117617,50830.316
117618,68941.0
117619,342603.3
117620,19183.494
117621,101979.35
117622,56306.703
117623,390140.12
117624,170169.44
117625,80100.0
117626,806133.5
117627,160481.5
117628,40001.105
117629,31669.762
117630,31897.469
117631,32694.633
117632,267142.56
117633,53983.836
117634,148766.64
117635,46272.688
117636,28214.738
117637,86484.305
117638,206567.22
117639,15406.052
117640,58748.82
117641,83060.28
117642,9869.59
117643,113506.414
117644,250409.72
117645,64558.15
117646,32284.129
117647,41396.938
117648,256255.88
117649,28811.176
117650,8812.686
117651,25851.71
117652,79248.26
117653,59497.41
117654,9230.064
117655,19174.043
117656,60568.312
117657,571558.94
117658,120803.21
117659,163364.52
117660,67752.195
117661,117374.586
117662,111409.46
117663,248967.34
117664,374230.06
117665,44533.297
117666,32946.25
117667,208802.88
117668,33300.004
117669,36954.234
117670,413583.06
117671,63708.21
117672,604161.3
117673,57847.168
117674,82060.4
117675,115789.89
117676,166473.4
117677,28778.17
117678,310866.06
117679,48207.17
117680,76826.055
117681,37791.586
117682,115604.17
117683,12108.006
117684,57614.95
117685,32787.727
117686,11990.448
117687,22795.594
117688,56938.434
117689,111375.33
117690,28559.027
117691,26174.465
117692,57263.375
117693,33241.742
117694,65340.438
117695,24605.082
117696,100193.45
117697,59356.156
117698,14554.031
117699,111808.46
117700,23915.254
117701,169536.25
117702,26941.867
117703,41146.582
117704,79852.99
117705,336894.12
117706,56896.305
117707,86323.836
117708,96417.55
117709,53991.562
117710,19085.424
117711,118973.23
117712,46595.875
117713,101954.85
117714,159651.69
117715,52814.28
117716,113483.94
117717,243310.2
117718,293123.06
117719,74582.26
117720,166461.4
117721,105202.93
117722,58235.438
117723,90216.914
117724,25422.025
117725,31821.49
117726,321473.38
117727,183314.88
117728,20783.73
117729,102663.77
117730,15936.422
117731,36296.383
117732,60110.562
117733,80952.16
117734,46304.0
117735,56259.477
117736,15829.832
117737,50832.97
117738,205568.06
117739,42065.844
117740,27435.14
117741,86618.05
117742,26279.863
117743,40630.062
117744,108367.87
117745,633458.6
117746,57385.9
117747,481447.3
117748,22754.793
117749,9667.444
117750,23263.389
117751,41757.867
117752,147636.47
117753,83084.555
117754,22437.828
117755,35535.086
117756,119089.25
117757,37927.004
117758,38987.21
117759,375360.66
117760,115419.28
117761,120816.75
117762,18446.375
117763,52069.24
117764,146056.1
117765,54681.227
117766,78322.98
117767,28590.957
117768,32245.072
117769,39791.07
117770,14685.334
117771,36613.125
117772,206197.12
117773,235816.0
117774,45996.645
117775,161565.66
117776,84719.51
117777,46388.133
117778,37035.992
117779,41290.04
117780,139102.6
117781,60876.297
117782,339117.25
117783,59360.387
117784,42486.85
117785,39363.78
117786,43669.844
117787,82130.76
117788,74129.54
117789,41621.49
117790,21263.77
117791,69134.98
117792,17699.102
117793,124757.336
117794,94014.414
117795,24020.945
117796,16436.477
117797,13595.495
117798,9797.9375
117799,77200.29
117800,10953.467
117801,41508.4
117802,81546.34
117803,30962.203
117804,192446.77
117805,142704.88
117806,94642.19
117807,23404.148
117808,60416.336
117809,68851.15
117810,29831.504
117811,29782.227
117812,45956.164
117813,31388.031
117814,161794.12
117815,76026.73
117816,177977.4
117817,81204.26
117818,14252.234
117819,337558.56
117820,29577.203
117821,57663.734
117822,71006.336
117823,18159.791
117824,12507.9375
117825,456266.56
117826,1071428.1
117827,49907.426
117828,176914.62
117829,35003.754
117830,96610.3
117831,32544.418
117832,19352.574
117833,13537.247
117834,62100.875
117835,12322.049
117836,303365.03
117837,326996.5
117838,139246.19
117839,46156.09
117840,84559.27
117841,118302.945
117842,61420.258
117843,58999.88
117844,207641.27
117845,191421.34
117846,97881.375
117847,31617.129
117848,28046.197
117849,267900.97
117850,109512.98
117851,55749.242
117852,15906.199
117853,119338.62
117854,20425.941
117855,50427.754
117856,309244.16
117857,14885.279
117858,21951.793
117859,70382.625
117860,21465.586
117861,6120.561
117862,31116.693
117863,454374.38
117864,58704.875
117865,12363.45
117866,98477.57
117867,247143.38
117868,131302.84
117869,153234.4
117870,131670.9
117871,55828.5
117872,328399.84
117873,95068.07
117874,69621.88
117875,26706.852
117876,134084.02
117877,20387.04
117878,46830.1
117879,67322.82
117880,96318.945
117881,167684.69
117882,31504.97
117883,238224.75
117884,32487.508
117885,12504.127
117886,9966.527
117887,13341.271
117888,186362.44
117889,29174.924
117890,75321.35
117891,22489.332
117892,50349.32
117893,88570.69
117894,34081.68
117895,181340.39
117896,25687.662
117897,17013.82
117898,14346.348
117899,86478.02
117900,52286.523
117901,24734.838
117902,24798.363
117903,7265.101
117904,154902.22
117905,89516.44
117906,121824.04
117907,29444.242
117908,24985.605
117909,80213.93
117910,167551.84
117911,7381.1606
117912,203704.19
117913,25253.148
117914,152749.9
117915,484751.5
117916,95783.91
117917,465410.72
117918,22903.89
117919,41113.117
117920,1644439.5
117921,37734.492
117922,22619.072
117923,15976.84
117924,59119.703
117925,168381.84
117926,33480.414
117927,43507.047
117928,20621.453
117929,424833.75
117930,32908.992
117931,363776.03
117932,155851.22
117933,34443.78
117934,377053.88
117935,64403.258
117936,28942.305
117937,42088.227
117938,98473.1
117939,41319.742
117940,28248.297
117941,23216.879
117942,70281.27
117943,194303.06
117944,11027.338
117945,313843.12
117946,211402.17
117947,187826.66
117948,40679.656
117949,121795.945
117950,23617.363
117951,244498.64
117952,43535.67
117953,14810.876
117954,36181.45
117955,28057.707
117956,58950.41
117957,311973.75
117958,21246.61
117959,24107.316
117960,120821.27
117961,100232.93
117962,47705.586
117963,24292.746
117964,289417.62
117965,193137.19
117966,63746.695
117967,45781.074
117968,57740.33
117969,84630.74
117970,288910.0
117971,21991.771
117972,66425.05
117973,152820.52
117974,154885.94
117975,93704.414
117976,33612.273
117977,79675.57
117978,84705.73
117979,73073.02
117980,25636.64
117981,92301.37
117982,45836.605
117983,477529.56
117984,103911.28
117985,91961.17
117986,72774.695
117987,13100.212
117988,103651.914
117989,33264.387
117990,33706.992
117991,99835.21
117992,53715.684
117993,177182.12
117994,396144.28
117995,112326.23
117996,46785.348
117997,69812.89
117998,113006.52
117999,28910.494
118000,219745.12
118001,29383.982
118002,25078.236
118003,153796.5
118004,123155.23
118005,80407.164
118006,55053.414
118007,69587.984
118008,306790.5
118009,37006.85
118010,16515.973
118011,18102.45
118012,42062.06
118013,92672.52
118014,608077.94
118015,157700.0
118016,147812.9
118017,42565.96
118018,41478.875
118019,18286.021
118020,24488.95
118021,35426.99
118022,26659.83
118023,49751.797
118024,108179.54
118025,103800.586
118026,27649.68
118027,81606.36
118028,31586.844
118029,123993.945
118030,27932.457
118031,18431.89
118032,142376.3
118033,110456.81
118034,113969.74
118035,101852.67
118036,242037.67
118037,285398.7
118038,25106.078
118039,34316.414
118040,59749.47
118041,76903.695
118042,158272.61
118043,23401.902
118044,40413.324
118045,50553.527
118046,46152.734
118047,37870.203
118048,39727.5
118049,21387.734
118050,52036.625
118051,78882.914
118052,29652.613
118053,210636.94
118054,64621.83
118055,241173.56
118056,112122.664
118057,488634.8
118058,11029.635
118059,31659.168
118060,461509.53
118061,101974.42
118062,307072.53
118063,384193.3
118064,61234.9
118065,25945.125
118066,222388.66
118067,135023.77
118068,10557.3545
118069,102804.2
118070,29321.605
118071,68146.0
118072,51659.625
118073,21015.27
118074,8931.359
118075,21465.34
118076,44391.383
118077,69431.23
118078,85403.19
118079,550850.2
118080,54357.93
118081,28258.217
118082,133469.62
118083,46694.63
118084,47436.203
118085,508996.1
118086,66208.24
118087,43449.34
118088,27249.127
118089,24303.76
118090,39355.11
118091,175078.31
118092,35163.54
118093,69323.445
118094,95470.71
118095,87105.98
118096,45722.188
118097,18651.63
118098,20675.082
118099,128905.12
118100,29657.605
118101,142653.02
118102,53172.594
118103,109090.63
118104,40728.203
118105,11962.168
118106,106110.64
118107,37956.47
118108,66253.836
118109,132151.84
118110,53896.758
118111,31138.768
118112,12490.355
118113,443623.7
118114,77769.01
118115,34938.1
118116,101748.75
118117,28455.248
118118,273663.5
118119,42870.73
118120,152018.12
118121,115216.08
118122,246791.53
118123,70256.27
118124,22561.336
118125,344060.7
118126,312724.16
118127,26728.605
118128,60521.0
118129,91426.62
118130,61757.0
118131,22980.621
118132,33898.18
118133,33265.312
118134,16469.662
118135,37739.6
118136,33025.92
118137,21646.021
118138,110054.56
118139,20388.357
118140,407627.34
118141,88893.945
118142,28604.916
118143,67032.27
118144,26527.625
118145,136294.33
118146,57154.95
118147,48784.92
118148,30434.285
118149,232422.22
118150,86370.54
118151,136291.88
118152,133992.69
118153,31828.281
118154,123181.84
118155,455420.75
118156,72365.85
118157,39186.867
118158,76393.195
118159,151430.31
118160,16808.898
118161,246703.52
118162,261216.55
118163,20770.41
118164,414559.0
118165,26754.0
118166,44026.242
118167,164308.78
118168,22501.89
118169,175527.08
118170,57902.6
118171,90312.81
118172,16678.938
118173,31338.94
118174,211382.3
118175,70473.75
118176,95550.76
118177,273548.38
118178,41963.64
118179,102184.67
118180,126944.305
118181,26120.717
118182,29940.326
118183,98831.98
118184,28906.928
118185,47014.168
118186,336698.2
118187,53914.617
118188,12473.402
118189,49516.11
118190,70529.3
118191,40752.797
118192,81895.88
118193,614894.6
118194,58766.22
118195,41966.617
118196,148149.03
118197,12129.884
118198,139806.69
118199,8958.9375
118200,394931.88
118201,61266.88
118202,33923.227
118203,27678.537
118204,21044.191
118205,23379.168
118206,41993.707
118207,54723.695
118208,268596.62
118209,165366.6
118210,31115.246
118211,56740.0
118212,14714.624
118213,23851.746
118214,12753.288
118215,27128.826
118216,101994.51
118217,74634.63
118218,167297.66
118219,85544.4
118220,108733.38
118221,153242.95
118222,301565.7
118223,201981.66
118224,24193.879
118225,39592.273
118226,174224.89
118227,74397.63
118228,43251.5
118229,122235.805
118230,383656.62
118231,30406.057
118232,24736.26
118233,50216.504
118234,392649.75
118235,150246.95
118236,136589.97
118237,154040.81
118238,44868.54
118239,70499.27
118240,51459.824
118241,36813.47
118242,133544.88
118243,29869.277
118244,53156.11
118245,36863.72
118246,93464.945
118247,60031.695
118248,376876.3
118249,172693.86
118250,54446.082
118251,13642.342
118252,7516.2017
118253,35921.055
118254,55617.047
118255,211128.42
118256,112158.86
118257,55757.94
118258,64609.8
118259,29064.379
118260,615592.6
118261,117166.3
118262,62373.023
118263,50367.28
118264,398264.62
118265,100937.77
118266,75115.92
118267,64557.45
118268,24388.55
118269,38107.64
118270,35001.016
118271,99189.7
118272,276648.78
118273,68820.51
118274,82997.57
118275,98263.44
118276,53141.973
118277,34671.64
118278,29995.57
118279,56433.754
118280,54633.547
118281,57896.438
118282,22424.582
118283,24439.021
118284,34812.445
118285,173748.92
118286,35737.91
118287,51850.22
118288,258223.25
118289,218808.4
118290,42036.523
118291,82498.664
118292,89623.46
118293,127257.836
118294,300450.3
118295,75786.6
118296,53112.633
118297,29931.352
118298,219538.6
118299,25768.072
118300,96864.305
118301,35960.71
118302,58374.68
118303,70675.73
118304,9119.296
118305,31840.238
118306,164645.4
118307,371828.5
118308,55016.52
118309,68137.13
118310,440635.3
118311,32547.834
118312,119636.23
118313,57689.02
118314,68680.51
118315,31536.54
118316,6089.513
118317,18053.172
118318,385110.28
118319,53374.39
118320,107656.1
118321,21336.871
118322,8833.64
118323,75861.55
118324,169941.9
118325,91516.52
118326,55863.754
118327,69331.65
118328,36329.984
118329,58025.344
118330,29011.246
118331,17524.34
118332,302227.12
118333,28669.844
118334,81786.93
118335,151376.53
118336,153764.45
118337,10249.746
118338,59535.766
118339,261452.28
118340,121707.445
118341,103867.11
118342,33542.047
118343,184897.73
118344,20756.477
118345,86988.49
118346,205588.81
118347,60743.188
118348,66511.586
118349,10825.211
118350,51146.797
118351,66181.41
118352,145337.75
118353,34009.883
118354,582581.25
118355,60638.51
118356,60381.42
118357,14181.621
118358,70389.11
118359,21034.91
118360,491873.7
118361,110553.68
118362,60539.273
118363,80926.305
118364,62185.195
118365,22002.52
118366,27760.348
118367,210339.31
118368,111547.98
118369,155164.22
118370,20847.594
118371,111969.29
118372,100620.23
118373,53232.47
118374,18272.012
118375,23993.516
118376,13085.995
118377,44745.883
118378,48990.492
118379,408590.06
118380,55737.523
118381,339086.06
118382,79635.12
118383,22565.53
118384,36940.285
118385,26270.121
118386,58268.336
118387,434676.38
118388,54965.562
118389,53779.55
118390,100094.85
118391,63764.133
118392,23900.13
118393,119139.73
118394,179155.25
118395,16256.089
118396,137749.39
118397,25606.068
118398,42827.043
118399,44351.68
118400,95361.32
118401,104737.836
118402,33365.383
118403,201794.25
118404,43492.613
118405,13996.604
118406,21930.977
118407,14229.968
118408,114374.4
118409,36130.957
118410,25114.553
118411,43948.82
118412,459797.62
118413,80115.04
118414,34776.844
118415,32311.695
118416,27335.902
118417,26153.443
118418,70319.56
118419,27663.375
118420,51117.94
118421,57297.582
118422,32002.242
118423,271567.75
118424,21384.639
118425,160213.14
118426,432777.88
118427,61775.29
118428,29300.736
118429,65220.914
118430,27841.055
118431,171462.6
118432,21411.107
118433,52738.145
118434,18188.988
118435,288349.7
118436,43145.34
118437,43512.395
118438,20754.79
118439,39706.36
118440,107826.23
118441,21740.066
118442,131805.27
118443,88882.74
118444,100728.72
118445,278362.72
118446,120305.14
118447,194259.28
118448,28788.152
118449,559045.25
118450,68934.88
118451,251219.83
118452,53692.633
118453,61360.51
118454,100421.04
118455,531325.44
118456,20166.473
118457,31685.844
118458,67209.34
118459,236416.0
118460,126945.94
118461,39644.97
118462,100482.32
118463,254929.16
118464,59444.684
118465,43756.41
118466,46143.98
118467,26319.8
118468,26279.521
118469,49005.86
118470,56505.7
118471,233680.19
118472,33949.68
118473,63998.58
118474,7849.9956
118475,130722.836
118476,76293.89
118477,27707.691
118478,82608.07
118479,101670.71
118480,22672.24
118481,89764.88
118482,106569.31
118483,48811.883
118484,30414.387
118485,90887.164
118486,152674.06
118487,21583.557
118488,132159.06
118489,28349.814
118490,18256.79
118491,75822.63
118492,22168.707
118493,371710.94
118494,152176.97
118495,301095.94
118496,24552.54
118497,66910.805
118498,45955.008
118499,145643.34
118500,19371.848
118501,39273.953
118502,228033.69
118503,110973.12
118504,82753.79
118505,37455.242
118506,224377.9
118507,15088.071
118508,55885.05
118509,52088.25
118510,34516.496
118511,53301.234
118512,262170.8
118513,41517.004
118514,197113.84
118515,10268.425
118516,195654.92
118517,71047.375
118518,127054.26
118519,76745.44
118520,35802.305
118521,612594.9
118522,43803.062
118523,39138.812
118524,18765.35
118525,51045.297
118526,71490.805
118527,12171.889
118528,96339.85
118529,12407.25
118530,40520.484
118531,362838.8
118532,121115.46
118533,20821.965
118534,241380.25
118535,25986.127
118536,41999.67
118537,52833.324
118538,171921.5
118539,107744.82
118540,64546.125
118541,80153.23
118542,28998.234
118543,21200.598
118544,14922.4
118545,60658.305
118546,58430.734
118547,68981.42
118548,29623.53
118549,27649.693
118550,39184.957
118551,555472.2
118552,115722.98
118553,44071.16
118554,45770.156
118555,104801.61
118556,31701.256
118557,91018.09
118558,17101.355
118559,214242.58
118560,841513.1
118561,21060.164
118562,20569.723
118563,458401.25
118564,28006.668
118565,92959.4
118566,71882.3
118567,75029.6
118568,21726.477
118569,52739.887
118570,109957.266
118571,447402.38
118572,42934.0
118573,62356.59
118574,42332.81
118575,26213.936
118576,6135.3735
118577,76710.93
118578,26449.797
118579,20962.086
118580,74475.81
118581,71796.81
118582,46427.355
118583,225602.28
118584,57227.773
118585,47929.08
118586,72961.05
118587,59879.03
118588,60696.207
118589,21898.541
118590,123362.95
118591,46093.57
118592,109368.96
118593,84250.17
118594,85156.055
118595,52797.258
118596,20245.877
118597,253234.2
118598,35519.48
118599,67448.664
118600,22254.902
118601,82069.35
118602,29412.062
118603,33959.285
118604,9509.373
118605,24408.34
118606,50539.996
118607,137996.16
118608,48809.43
118609,63120.035
118610,373550.88
118611,145875.5
118612,90893.01
118613,7690.916
118614,56744.383
118615,150856.22
118616,28290.252
118617,224634.5
118618,380991.12
118619,20421.064
118620,38602.92
118621,19154.656
118622,15933.974
118623,10154.859
118624,45192.15
118625,43636.586
118626,190313.98
118627,14898.902
118628,72604.01
118629,49378.453
118630,77490.2
118631,86449.57
118632,81991.49
118633,33130.79
118634,30345.793
118635,130326.945
118636,51557.953
118637,156449.38
118638,276312.9
118639,508913.34
118640,30936.98
118641,229947.52
118642,123082.695
118643,131374.66
118644,14150.545
118645,215597.66
118646,22860.098
118647,104719.68
118648,68903.26
118649,354526.78
118650,66620.88
118651,54877.758
118652,44520.27
118653,66291.77
118654,7901.833
118655,21328.875
118656,20470.062
118657,36627.688
118658,488054.7
118659,29792.0
118660,23958.541
118661,35751.78
118662,405381.66
118663,123098.66
118664,14792.357
118665,177449.72
118666,31025.496
118667,10852.363
118668,67307.59
118669,25679.766
118670,96433.555
118671,25023.16
118672,187571.39
118673,21437.768
118674,245994.8
118675,89652.29
118676,32033.148
118677,20260.234
118678,133450.39
118679,250173.84
118680,27639.062
118681,33972.664
118682,46849.58
118683,45167.16
118684,24495.852
118685,304027.3
118686,39466.484
118687,254808.53
118688,21426.047
118689,51240.477
118690,509475.25
118691,87841.28
118692,439985.62
118693,65537.28
118694,79047.695
118695,28697.41
118696,58528.387
118697,12467.127
118698,38581.695
118699,103613.72
118700,34554.406
118701,25743.207
118702,809276.4
118703,41776.53
118704,52110.61
118705,56651.242
118706,14766.074
118707,30981.84
118708,41261.36
118709,78075.96
118710,190925.0
118711,33328.402
118712,90655.54
118713,13039.48
118714,55780.96
118715,53636.336
118716,37505.7
118717,42760.062
118718,115531.164
118719,21496.668
118720,15783.111
118721,34446.406
118722,115007.59
118723,31275.111
118724,332223.0
118725,81327.82
118726,30675.44
118727,15708.796
118728,87958.95
118729,159229.98
118730,53329.887
118731,107975.85
118732,42806.445
118733,100930.21
118734,149158.08
118735,182815.97
118736,16182.307
118737,217919.31
118738,72692.35
118739,29511.889
118740,37689.617
118741,64105.266
118742,73557.28
118743,101168.71
118744,134957.75
118745,71204.71
118746,39194.14
118747,43444.54
118748,43859.38
118749,26154.996
118750,58422.273
118751,165128.88
118752,12562.506
118753,8929.586
118754,93214.08
118755,114304.35
118756,142597.28
118757,1116846.5
118758,14320.475
118759,27495.46
118760,337241.8
118761,70219.02
118762,23510.992
118763,413940.97
118764,523293.3
118765,107134.984
118766,33929.97
118767,96950.805
118768,26749.268
118769,27370.129
118770,29287.6
118771,40415.61
118772,181347.33
118773,56269.484
118774,32879.445
118775,76766.305
118776,68512.01
118777,133674.03
118778,15517.352
118779,37916.758
118780,28836.68
118781,29571.04
118782,12919.244
118783,34783.438
118784,22631.54
118785,4987.4785
118786,26834.484
118787,166357.81
118788,53782.54
118789,205032.47
118790,242925.44
118791,21106.02
118792,94995.24
118793,188908.38
118794,30850.547
118795,186678.0
118796,336332.3
118797,249261.25
118798,307721.34
118799,131862.52
118800,24169.875
118801,40907.9
118802,275166.62
118803,140370.97
118804,48289.594
118805,274892.72
118806,55196.938
118807,34654.68
118808,47618.742
118809,31267.62
118810,25500.594
118811,33663.617
118812,18287.617
118813,72530.68
118814,73232.0
118815,107063.234
118816,131561.42
118817,128114.63
118818,38922.56
118819,13840.287
118820,259078.75
118821,40697.805
118822,39007.355
118823,81087.305
118824,93958.26
118825,10174.672
118826,32558.135
118827,398697.5
118828,35300.42
118829,32170.445
118830,18703.652
118831,122737.51
118832,25727.633
118833,47888.53
118834,103934.99
118835,39493.273
118836,80732.2
118837,193519.25
118838,82196.12
118839,123743.92
118840,138414.34
118841,368985.4
118842,335055.38
118843,19816.9
118844,63577.28
118845,16301.287
118846,44431.184
118847,442178.84
118848,71012.586
118849,245593.22
118850,160872.81
118851,25139.008
118852,26917.102
118853,55926.36
118854,148239.7
118855,476826.47
118856,25615.693
118857,62075.992
118858,45164.336
118859,65323.99
118860,36465.008
118861,16287.586
118862,124946.164
118863,116938.01
118864,50053.29
118865,213616.42
118866,454402.44
118867,110147.32
118868,70380.69
118869,702502.9
118870,144441.19
118871,73431.38
118872,57001.375
118873,48249.79
118874,109938.57
118875,116265.914
118876,51626.32
118877,157604.06
118878,66733.85
118879,268840.88
118880,103509.37
118881,51278.203
118882,62865.17
118883,73082.98
118884,105114.37
118885,50976.062
118886,59343.977
118887,21697.062
118888,97653.32
118889,293104.62
118890,11095.252
118891,193687.73
118892,33532.79
118893,197379.22
118894,181223.14
118895,73413.984
118896,21115.484
118897,14116.609
118898,23648.82
118899,11107.72
118900,6026.653
118901,31176.129
118902,32711.58
118903,165491.25
118904,151370.84
118905,103288.836
118906,54725.87
118907,40275.094
118908,21754.486
118909,136353.44
118910,228629.45
118911,54089.406
118912,9793.013
118913,15024.148
118914,90687.12
118915,10862.003
118916,20595.586
118917,120342.86
118918,34137.668
118919,117987.93
118920,8806.464
118921,64449.72
118922,120108.336
118923,108082.83
118924,192585.75
118925,115771.76
118926,31979.46
118927,218023.97
118928,211885.17
118929,116242.56
118930,313776.3
118931,19718.504
118932,134218.34
118933,651299.0
118934,41784.703
118935,111814.414
118936,110332.586
118937,104825.836
118938,73537.02
118939,146543.0
118940,11903.297
118941,79343.25
118942,39987.86
118943,359612.03
118944,26155.486
118945,440841.56
118946,265889.6
118947,42648.867
118948,62086.07
118949,47023.156
118950,145160.12
118951,193623.47
118952,165369.33
118953,82262.38
118954,14240.098
118955,198781.9
118956,135928.58
118957,16610.832
118958,35229.953
118959,87881.7
118960,29352.547
118961,34131.133
118962,131153.34
118963,481019.38
118964,188694.77
118965,34175.535
118966,28343.996
118967,75776.65
118968,176676.81
118969,249815.88
118970,124548.26
118971,193579.75
118972,162744.73
118973,131535.6
118974,268813.06
118975,34498.125
118976,63420.28
118977,56023.03
118978,76126.555
118979,405279.3
118980,60006.664
118981,213730.28
118982,135221.53
118983,87153.27
118984,98271.0
118985,60684.14
118986,72429.37
118987,10898.394
118988,381693.94
118989,109772.21
118990,59913.797
118991,317405.0
118992,689951.75
118993,146018.45
118994,97069.555
118995,67393.26
118996,30191.238
118997,79243.9
118998,246222.69
118999,49994.07
119000,90842.96
119001,25012.23
119002,37118.883
119003,131930.62
119004,221201.02
119005,67020.46
119006,72349.19
119007,136609.6
119008,13061.273
119009,227037.16
119010,24078.914
119011,43327.297
119012,51615.95
119013,48477.73
119014,20509.562
119015,144015.06
119016,96328.766
119017,158033.39
119018,10211.816
119019,319602.6
119020,62223.52
119021,76558.01
119022,326030.94
119023,32965.402
119024,39176.62
119025,43652.477
119026,13699.061
119027,27348.629
119028,21558.21
119029,134419.03
119030,412743.06
119031,30083.562
119032,183422.17
119033,27151.682
119034,46275.29
119035,399358.56
119036,39768.676
119037,35233.42
119038,39120.164
119039,38606.516
119040,213182.81
119041,47955.688
119042,55091.164
119043,61909.516
119044,128682.29
119045,51045.953
119046,14166.646
119047,22490.094
119048,335044.38
119049,39994.598
119050,32894.66
119051,147967.72
119052,32442.04
119053,55100.24
119054,170939.8
119055,87746.336
119056,79121.695
119057,55953.664
119058,18202.611
119059,98797.99
119060,20793.246
119061,40235.67
119062,251982.56
119063,51920.688
119064,77585.805
119065,658616.75
119066,24163.07
119067,27820.363
119068,84479.336
119069,87777.54
119070,9117.137
119071,17037.12
119072,29795.768
119073,23427.904
119074,219381.48
119075,48813.445
119076,40232.633
119077,13531.793
119078,61384.48
119079,35858.156
119080,86971.24
119081,328543.9
119082,73170.164
119083,11330.508
119084,21223.262
119085,51525.188
119086,172571.62
119087,163294.28
119088,30691.994
119089,196367.23
119090,6936.5146
119091,50573.12
119092,121527.38
119093,39420.914
119094,44870.668
119095,77914.305
119096,115931.305
119097,121530.99
119098,34382.984
119099,33534.223
119100,77626.586
119101,17261.617
119102,28474.629
119103,14558.8125
119104,34045.85
119105,448773.94
119106,127537.664
119107,18117.014
119108,59445.266
119109,96679.516
119110,80923.02
119111,26095.191
119112,123681.27
119113,346894.03
119114,29453.389
119115,114096.914
